area,direction,district,house,price,traffic,type
250㎡,朝南,杨浦,整租·银亿领墅 4室2厅 南,25000,821,4室2厅3卫
205㎡,朝南,杨浦,嘉誉湾 4室2厅 南,26000,425,4室2厅3卫
38㎡,朝南,杨浦,双辽新村 1室1厅 南,4600,479,1室1厅1卫
40㎡,朝南,杨浦,长隆住宅小区 1室1厅 南,4800,315,1室1厅1卫
109㎡,朝南,杨浦,合生江湾国际公寓 2室2厅 南,10000,0,2室2厅1卫
43㎡,朝南,杨浦,龙江路130弄 2室0厅 南,5500,300,2室0厅1卫
72㎡,朝南,杨浦,东外滩1号 2室1厅 南,7800,646,2室1厅1卫
55㎡,朝南,杨浦,沧州路180弄 2室0厅 南,5000,748,2室0厅1卫
46㎡,朝南,杨浦,国和二村 1室1厅 南,3800,296,1室1厅1卫
119㎡,朝南,杨浦,江浦路1315弄 3室1厅 南/北,9500,391,3室1厅2卫
96㎡,朝南,杨浦,中凯城市之光(新江湾) 2室2厅 南/北,9500,398,2室2厅1卫
129㎡,朝南,杨浦,兰港大楼 3室1厅 南,8700,1183,3室1厅2卫
30㎡,朝南,杨浦,控江六村 1室0厅 南,3500,657,1室0厅1卫
75㎡,朝南,杨浦,国和一村 3室1厅 南,7000,169,3室1厅1卫
92㎡,朝东南,杨浦,浣纱五村 2室2厅 东南,7500,528,2室2厅1卫
91㎡,朝南,杨浦,保利香槟苑 2室2厅 南,7000,821,2室2厅1卫
44㎡,朝南,杨浦,延吉六村 1室0厅 南,4100,222,1室0厅1卫
176㎡,朝南,杨浦,华润置地橡树湾 3室2厅 南,15000,0,3室2厅2卫
117㎡,朝南,杨浦,复旦书馨公寓 3室1厅 南,15000,508,3室1厅2卫
32㎡,朝南,杨浦,控江五村 1室1厅 南,3800,415,1室1厅1卫
67㎡,朝南,杨浦,中环和乐苑 2室1厅 南,6500,875,2室1厅1卫
41㎡,朝南,杨浦,双辽支路70弄 1室1厅 南,4000,572,1室1厅1卫
35㎡,朝南,杨浦,工农二村 1室1厅 南,3500,523,1室1厅1卫
63㎡,朝南,杨浦,明月坊 2室1厅 南,8500,528,2室1厅1卫
48㎡,朝南,杨浦,大连路1188弄 2室1厅 南/北,5500,598,2室1厅1卫
61㎡,朝南,杨浦,整租·安居花苑 2室1厅 南/北,6000,334,2室1厅1卫
69㎡,朝南,杨浦,馨运公寓 2室1厅 南,6800,218,2室1厅1卫
40㎡,朝南,杨浦,国顺路400弄 1室1厅 南,5500,531,1室1厅1卫
36㎡,朝南,杨浦,殷行一村 1室1厅 南,3500,1107,1室1厅1卫
89㎡,朝南,杨浦,椰泰公寓 2室1厅 南,6500,1042,2室1厅1卫
44㎡,朝南,杨浦,黑山小区 1室1厅 南,4300,1048,1室1厅1卫
97㎡,朝南,杨浦,大运盛城 2室2厅 错层 南,8000,1169,2室2厅1卫
48㎡,朝南,杨浦,工农三村 2室1厅 南,4500,11,2室1厅1卫
135㎡,朝南,杨浦,心仪雅苑 3室2厅 南/北,10000,515,3室2厅2卫
118㎡,朝东北,杨浦,锦杨苑 2室1厅 东北,9000,510,2室1厅1卫
65㎡,朝南,杨浦,松苑小区 2室1厅 南,5500,1008,2室1厅1卫
58㎡,朝东北,杨浦,怡福苑 1室1厅 东北,8500,1054,1室1厅1卫
42㎡,朝南,杨浦,北茶园 1室1厅 南,4700,685,1室1厅1卫
138㎡,朝南,杨浦,嘉禄新苑 3室2厅 南,13500,460,3室2厅2卫
121㎡,朝南,杨浦,新凤城 3室2厅 南/北,12000,202,3室2厅1卫
44㎡,朝南,杨浦,市光四村 1室1厅 南,4000,230,1室1厅1卫
36㎡,朝南,杨浦,翔殷路491弄 1室1厅 南,3800,358,1室1厅1卫
94㎡,朝南,杨浦,浣纱四村 2室2厅 南,6600,516,2室2厅1卫
36㎡,朝南,杨浦,河间路20弄 1室0厅 南,4000,818,1室0厅1卫
69㎡,朝南,杨浦,开鲁四村 2室1厅 南,5000,361,2室1厅1卫
90㎡,朝南,杨浦,安居花苑 2室2厅 南/北,6500,334,2室2厅1卫
109㎡,朝南,杨浦,靖宇大楼 2室2厅 南,7200,673,2室2厅1卫
70㎡,朝南,杨浦,翔顺公寓 2室1厅 南,5500,936,2室1厅1卫
51㎡,朝南,杨浦,铁路新村(杨浦) 2室1厅 南,6500,455,2室1厅1卫
107㎡,朝南,杨浦,合生江湾国际公寓 2室2厅 南,9500,0,2室2厅1卫
35㎡,朝南,杨浦,民星路408弄 1室1厅 南,4000,890,1室1厅1卫
24㎡,朝北,杨浦,鞍山三村 1室0厅 北,3500,697,1室0厅1卫
34㎡,朝南,杨浦,幸福村小区 1室0厅 南,3700,839,1室0厅1卫
37㎡,朝南,杨浦,双阳路594弄 1室1厅 南,4500,755,1室1厅1卫
48㎡,朝南,杨浦,兴浦新村 2室2厅 南,4200,0,2室2厅1卫
41㎡,朝南,杨浦,整租·闸二小区 1室1厅 南,3700,829,1室1厅1卫
32㎡,朝南,杨浦,本溪路165弄 1室1厅 南,4500,503,1室1厅1卫
100㎡,朝南,杨浦,同济北苑 2室2厅 南,7600,0,2室2厅1卫
127㎡,朝南,杨浦,万佳苑 3室2厅 南,10000,395,3室2厅2卫
177㎡,朝南,杨浦,整租·翡丽甲第 3室2厅 南,25000,583,3室2厅2卫
127㎡,朝南,杨浦,佳龙花园 3室2厅 南,11000,180,3室2厅2卫
138㎡,朝南,杨浦,海上硕和城 3室2厅 南/北,12000,405,3室2厅2卫
104㎡,朝南,杨浦,整租·九州公寓 2室1厅 南,8000,386,2室1厅2卫
105㎡,朝南,杨浦,海上海新城(公寓) 2室1厅 南,12600,719,2室1厅1卫
45㎡,朝南,杨浦,国和一村 1室1厅 南,4400,169,1室1厅1卫
74㎡,朝南,杨浦,工农三村 2室1厅 南,5500,11,2室1厅1卫
77㎡,朝南,杨浦,东方蓝海国际广场 3室2厅 南,12000,0,3室2厅1卫
84㎡,朝南,杨浦,许昌路227弄 2室1厅 南,6800,830,2室1厅1卫
43㎡,朝南,杨浦,佳木斯路175弄 2室0厅 南,5000,0,2室0厅1卫
39㎡,朝南,杨浦,武川路245弄 1室1厅 南,4700,0,1室1厅1卫
112㎡,朝南,杨浦,正文花园(二期) 2室1厅 南,8000,465,2室1厅1卫
49㎡,朝南,杨浦,凤城三村 1室1厅 南/北,4200,490,1室1厅1卫
37㎡,朝南,杨浦,引翔港小区 1室1厅 南,3700,536,1室1厅1卫
73㎡,朝南,杨浦,吉浦小区 2室1厅 南,6000,844,2室1厅1卫
42㎡,朝南,杨浦,开鲁路382弄 1室1厅 南,3800,255,1室1厅1卫
115㎡,朝南,杨浦,城市名园 3室1厅 南,7500,0,3室1厅1卫
94㎡,朝南,杨浦,整租·东外滩1号 2室2厅 南,9200,646,2室2厅1卫
42㎡,朝南,杨浦,控江路641号 1室1厅 南,3700,778,1室1厅1卫
34㎡,朝南,杨浦,鞍山四村第三小区 1室0厅 南,4100,173,1室0厅1卫
89㎡,朝南,杨浦,整租·东方名城 2室2厅 南,8500,1130,2室2厅1卫
44㎡,朝南,杨浦,控江二村 1室1厅 南,4500,131,1室1厅1卫
55㎡,朝南,杨浦,整租·馨运公寓 1室1厅 南,7500,218,1室1厅1卫
109㎡,朝南,杨浦,保利香槟苑 3室2厅 南/北,11800,821,3室2厅2卫
146㎡,朝南,杨浦,九龙仓玺园 3室2厅 南/北,21000,1,3室2厅2卫
137㎡,朝南,杨浦,九龙仓玺园 2室2厅 南,18000,1,2室2厅2卫
70㎡,朝南,杨浦,城市方园 2室1厅 南,5500,0,2室1厅1卫
75㎡,朝南,杨浦,国年路135弄 3室1厅 南,9000,629,3室1厅1卫
77㎡,朝南,杨浦,辽海小区 2室1厅 南,7100,593,2室1厅1卫
114㎡,朝南,杨浦,整租·皇朝新城 2室2厅 南,8500,930,2室2厅1卫
42㎡,朝南,杨浦,辽源三村 1室1厅 南,4200,198,1室1厅1卫
36㎡,朝南,杨浦,鞍山四村第一小区 1室0厅 南,4600,346,1室0厅1卫
35㎡,朝南,杨浦,控江东三村 1室1厅 南,3500,44,1室1厅1卫
89㎡,朝南,杨浦,整租·泰宝华庭(公寓) 2室2厅 南,7500,961,2室2厅1卫
127㎡,朝南,杨浦,建德国际公寓 3室2厅 南,13800,0,3室2厅2卫
60㎡,朝南,杨浦,殷行路310弄 2室1厅 南,4300,0,2室1厅1卫
197㎡,朝南,杨浦,整租·江湾翰林 4室2厅 南,26000,608,4室2厅3卫
113㎡,朝西南,杨浦,兰港大楼 2室2厅 西南,6800,1183,2室2厅1卫
216㎡,朝南,杨浦,整租·上海大花园 4室2厅 南/北,25000,686,4室2厅2卫
91㎡,朝南,杨浦,信通浦皓园 2室2厅 南,9300,619,2室2厅1卫
122㎡,朝南,杨浦,整租·公园3000黄兴花园 3室2厅 南,14000,1054,3室2厅2卫
300㎡,朝南,杨浦,华润置地橡树湾 4室3厅 南,33000,0,4室3厅3卫
124㎡,朝南,杨浦,建德国际公寓 3室2厅 南,11000,0,3室2厅2卫
211㎡,朝南,杨浦,江湾翰林 3室2厅 南,32000,608,3室2厅3卫
103㎡,朝南,杨浦,整租·中凯城市之光(新江湾) 2室2厅 南,13000,398,2室2厅1卫
300㎡,朝南,杨浦,上和园一期 5室2厅 南,29000,449,5室2厅4卫
67㎡,朝南,杨浦,中环和乐苑 2室1厅 南,6200,875,2室1厅1卫
171㎡,朝南,杨浦,公园3000黄兴花园 4室2厅 南,15000,1054,4室2厅2卫
75㎡,朝北,杨浦,怡福苑 2室2厅 北,8000,1054,2室2厅1卫
144㎡,朝南,杨浦,整租·中凯城市之光(新江湾) 3室2厅 南,15000,398,3室2厅2卫
197㎡,朝南,杨浦,嘉誉湾 4室2厅 南/北,24000,425,4室2厅4卫
95㎡,朝南,杨浦,工农四村星源花苑 2室2厅 南,6300,981,2室2厅1卫
61㎡,朝南,杨浦,开鲁一村 2室1厅 南,5500,10,2室1厅1卫
138㎡,朝南,杨浦,整租·建发珑庭(公寓) 2室2厅 南,15000,207,2室2厅1卫
102㎡,朝南,杨浦,整租·绿地海珀璞晖 3室2厅 南/北,14500,128,3室2厅1卫
148㎡,朝南,杨浦,黄兴公寓 3室2厅 南,10000,1057,3室2厅2卫
180㎡,朝南,杨浦,整租·泰宝华庭(公寓) 5室2厅 复式 南,18000,961,5室2厅3卫
28㎡,朝南,杨浦,辽源二村 1室0厅 南,3600,274,1室0厅1卫
72㎡,朝南,杨浦,农房万阳公寓 2室1厅 南,7000,835,2室1厅1卫
35㎡,朝南,杨浦,四平路2100弄 1室1厅 南,6200,413,1室1厅1卫
88㎡,朝南,杨浦,工农四村星源花苑 2室2厅 南/北,6500,981,2室2厅1卫
168㎡,朝南,杨浦,九龙仓玺园 3室2厅 南/北,26000,1,3室2厅2卫
79㎡,朝南,杨浦,天翔花苑 2室1厅 南,7500,393,2室1厅1卫
101㎡,朝南,杨浦,汇元坊 2室2厅 南,8300,0,2室2厅2卫
129㎡,朝南,杨浦,同济绿园 3室2厅 南,18000,333,3室2厅2卫
104㎡,朝南,杨浦,整租·东田公寓 2室2厅 南/北,9500,496,2室2厅1卫
119㎡,朝南,杨浦,哈佛公寓 2室1厅 南,11000,492,2室1厅2卫
70㎡,朝南,杨浦,江浦路120号 2室1厅 南,7500,0,2室1厅1卫
127㎡,朝南,杨浦,佳泰花园 3室2厅 南/北,10500,411,3室2厅2卫
136㎡,朝西南,杨浦,皇朝新城 3室2厅 西南,11500,930,3室2厅2卫
57㎡,朝南,杨浦,整租·定海路154弄 2室1厅 南,5300,927,2室1厅1卫
112㎡,朝南,杨浦,政立小区 3室1厅 南,7600,0,3室1厅1卫
97㎡,朝南,杨浦,民京路837弄 3室1厅 南,7800,974,3室1厅1卫
28㎡,朝南,杨浦,鞍山八村 1室1厅 南,3800,399,1室1厅1卫
181㎡,朝南,杨浦,整租·宝地东花园 4室2厅 南,17000,518,4室2厅2卫
36㎡,朝南,杨浦,长白三村 1室1厅 南,5500,187,1室1厅1卫
134㎡,朝南,杨浦,望春都市家园 3室2厅 南,14000,577,3室2厅2卫
69㎡,朝南,杨浦,大众花苑 2室1厅 南,6000,0,2室1厅1卫
117㎡,朝南,杨浦,新凤城 3室1厅 南/西/北,12000,202,3室1厅1卫
160㎡,朝南,杨浦,合生高尔夫公寓 4室2厅 南/北,18500,656,4室2厅2卫
230㎡,朝南,杨浦,海上海新城(公寓) 4室2厅 南,21000,719,4室2厅3卫
102㎡,朝南,杨浦,锦良苑 2室1厅 南,8600,752,2室1厅1卫
34㎡,朝南,杨浦,兰花新村 1室1厅 南,3800,491,1室1厅1卫
63㎡,朝南,杨浦,公安公寓 2室0厅 南,6000,0,2室0厅1卫
53㎡,朝南,杨浦,国顺路300弄 3室0厅 南/北,6500,387,3室0厅1卫
39㎡,朝南,杨浦,武川路245弄 1室0厅 南,3700,0,1室0厅1卫
127㎡,朝南,杨浦,宝钢又一村 3室2厅 南,11500,929,3室2厅1卫
72㎡,朝南,杨浦,世和园 1室1厅 南,6700,867,1室1厅1卫
35㎡,朝东,杨浦,工农二村 1室1厅 东/南,3200,523,1室1厅1卫
266㎡,朝南,杨浦,整租·三湘七星府邸 3室2厅 南,30000,1090,3室2厅3卫
35㎡,朝南,杨浦,延吉二村 1室1厅 南,3800,115,1室1厅1卫
127㎡,朝南,杨浦,整租·尚浦名邸 2室2厅 南,16000,875,2室2厅2卫
170㎡,朝南,杨浦,江湾翰林 3室2厅 南,23000,608,3室2厅2卫
337㎡,朝南,杨浦,仁恒怡庭 5室4厅 复式 南,60000,665,5室4厅7卫
90㎡,朝西,杨浦,阳明新城 2室1厅 西,8000,641,2室1厅1卫
56㎡,朝南,杨浦,福阳大厦 1室1厅 南,4800,1196,1室1厅1卫
48㎡,朝南,杨浦,延吉三村 1室1厅 南,4800,11,1室1厅1卫
84㎡,朝南,杨浦,建德国际公寓 2室1厅 南,7000,0,2室1厅1卫
72㎡,朝南,杨浦,益华小区 2室1厅 南,6500,794,2室1厅1卫
38㎡,朝南,杨浦,冶金公寓 1室1厅 南/北,5600,1169,1室1厅1卫
228㎡,朝南,杨浦,整租·加州水郡 4室2厅 南,28000,1056,4室2厅3卫
88㎡,朝南,杨浦,茗苑 2室1厅 南,7600,744,2室1厅1卫
85㎡,朝南,杨浦,整租·盛世豪园(二期) 2室1厅 南,11000,1086,2室1厅1卫
120㎡,朝南,杨浦,锦兰苑 3室2厅 南/北,8500,578,3室2厅2卫
36㎡,朝南,杨浦,唐山路1380弄 1室0厅 南,3500,873,1室0厅1卫
173㎡,朝南,杨浦,整租·文通雅苑 3室2厅 南,19000,581,3室2厅2卫
44㎡,朝南,杨浦,黑山小区 1室1厅 南,4500,1048,1室1厅1卫
100㎡,朝南,杨浦,宝钢又一村 2室2厅 南,8800,929,2室2厅1卫
126㎡,朝南,杨浦,整租·绿地海珀璞晖 3室2厅 南,17000,128,3室2厅2卫
249㎡,朝南,杨浦,整租·尚浦名邸 3室2厅 南,29000,875,3室2厅3卫
71㎡,朝南,杨浦,汇丰苑 2室1厅 南,7800,671,2室1厅1卫
81㎡,朝南,杨浦,宏翔公寓 2室1厅 南,5800,769,2室1厅1卫
105㎡,朝南,杨浦,阳光城滨江悦 3室2厅 南/北,18000,0,3室2厅2卫
105㎡,朝南,杨浦,信通浦皓园 2室1厅 南,7300,619,2室1厅1卫
88㎡,朝南,杨浦,整租·盛世豪园(二期) 2室2厅 南,12000,1086,2室2厅1卫
157㎡,朝南,杨浦,创智坊(公寓) 3室2厅 南,16000,374,3室2厅3卫
38㎡,朝南,杨浦,工农三村 1室0厅 南,6000,11,1室0厅1卫
32㎡,朝南,杨浦,翔殷路767号 1室0厅 南,3800,582,1室0厅1卫
93㎡,朝南,杨浦,明丰苑 3室1厅 南/北,10500,550,3室1厅1卫
181㎡,朝南,杨浦,创智坊(公寓) 4室2厅 南,18000,374,4室2厅2卫
217㎡,朝南,杨浦,整租·上海大花园 4室2厅 南,16000,686,4室2厅2卫
51㎡,朝东南,杨浦,殷行一村 1室1厅 东南,4000,1107,1室1厅1卫
100㎡,朝南,杨浦,整租·绿地海珀璞晖 3室2厅 南,15000,128,3室2厅1卫
144㎡,朝南,杨浦,东方锦园 4室3厅 南,12000,0,4室3厅2卫
136㎡,朝南,杨浦,佳泰花园 3室2厅 南/北,11000,411,3室2厅2卫
158㎡,朝南,杨浦,中环国际大厦 2室1厅 南,20000,258,2室1厅1卫
50㎡,朝南,杨浦,三门路510弄 1室1厅 南,4400,852,1室1厅1卫
186㎡,朝南,杨浦,九龙仓玺园 3室2厅 南/北,22000,1,3室2厅3卫
177㎡,朝南,杨浦,翡丽甲第 3室2厅 南,26000,583,3室2厅3卫
109㎡,朝南,杨浦,益华小区 3室1厅 南,8000,794,3室1厅1卫
123㎡,朝南,杨浦,整租·书香银苑 3室2厅 南,12000,0,3室2厅2卫
303㎡,朝南,杨浦,建发珑庭(公寓) 6室3厅 复式 南,26000,207,6室3厅5卫
106㎡,朝南,杨浦,正文花园(二期) 2室1厅 南,8500,465,2室1厅1卫
82㎡,朝南,杨浦,大运盛城 1室2厅 错层 南,7500,1169,1室2厅1卫
171㎡,朝南,杨浦,嘉禄公寓 4室2厅 南,12500,783,4室2厅2卫
87㎡,朝南,杨浦,银河苑 2室2厅 南,8300,221,2室2厅1卫
57㎡,朝南,杨浦,政立路830弄 2室1厅 南,5500,945,2室1厅1卫
128㎡,朝南,杨浦,翡丽云邸(一期) 3室2厅 南,18000,707,3室2厅2卫
93㎡,朝南,杨浦,合生高尔夫公寓 2室2厅 南,10200,656,2室2厅1卫
57㎡,朝南,杨浦,冶金公寓 2室1厅 南,6600,1169,2室1厅1卫
129㎡,朝西南,杨浦,爱联大厦 2室2厅 西南,9500,193,2室2厅2卫
70㎡,朝南,杨浦,城市方园 2室1厅 南/北,5900,0,2室1厅1卫
113㎡,朝南,杨浦,东茂家苑 3室2厅 南/北,11000,227,3室2厅2卫
126㎡,朝南,杨浦,整租·绿地海珀璞晖 3室2厅 南,16000,128,3室2厅2卫
161㎡,朝南,杨浦,兰港大楼 4室2厅 南,12000,1183,4室2厅2卫
78㎡,朝南,杨浦,整租·翔顺公寓 2室2厅 南,6500,936,2室2厅1卫
30㎡,朝南,杨浦,鞍山一村第三小区 1室1厅 南,5000,115,1室1厅1卫
49㎡,朝南,杨浦,工农三村 1室1厅 南,4500,11,1室1厅1卫
100㎡,朝南,杨浦,翔殷心秀 2室2厅 南/北,8500,160,2室2厅1卫
97㎡,朝南,杨浦,伊东苑 2室1厅 南,9800,384,2室1厅1卫
171㎡,朝南,杨浦,江湾翰林 3室2厅 南,23000,608,3室2厅2卫
228㎡,朝南,杨浦,九龙仓玺园 4室2厅 南,35000,1,4室2厅3卫
42㎡,朝南,杨浦,闸殷路195弄 1室0厅 南,3700,969,1室0厅1卫
387㎡,朝南,杨浦,整租·建发璟墅 4室2厅 南,28000,636,4室2厅3卫
146㎡,朝南,杨浦,翡丽甲第 3室2厅 南,25000,583,3室2厅2卫
42㎡,朝南,杨浦,开鲁路382弄 1室1厅 南,4200,255,1室1厅1卫
174㎡,朝南,杨浦,涵碧景苑 4室2厅 南,15500,0,4室2厅2卫
128㎡,朝南,杨浦,创智坊(公寓) 3室2厅 南,20000,374,3室2厅2卫
222㎡,朝南,杨浦,华润置地橡树湾 4室2厅 南,17000,0,4室2厅3卫
134㎡,朝南,杨浦,整租·盛世豪园(二期) 3室2厅 南,16000,1086,3室2厅2卫
320㎡,朝南,杨浦,整租·建发璟墅 4室2厅 南,37000,636,4室2厅3卫
93㎡,朝南,杨浦,双喜家园 2室2厅 南,8500,0,2室2厅1卫
248㎡,朝南,杨浦,黄兴雅苑 5室2厅 南,18000,0,5室2厅2卫
32㎡,朝南,杨浦,秦家弄小区 1室0厅 南,3800,206,1室0厅1卫
498㎡,朝南,杨浦,新江湾城首府 5室2厅 南/北,60000,769,5室2厅5卫
61㎡,朝南,杨浦,开鲁四村 2室1厅 南,5200,361,2室1厅1卫
133㎡,朝南,杨浦,兰港大楼 3室2厅 南/北,11000,1183,3室2厅2卫
173㎡,朝南,杨浦,九龙仓玺园 3室2厅 南,22000,1,3室2厅2卫
11㎡,朝南,杨浦,武川路99弄 2室1厅 南/北,6600,1014,2室1厅1卫
106㎡,朝南,杨浦,整租·阳光城滨江悦 3室2厅 南/北,15000,0,3室2厅2卫
136㎡,朝南,杨浦,大运盛城 3室2厅 南/北,11000,1169,3室2厅2卫
720㎡,朝南,杨浦,中建大公馆 5室3厅 南,55000,566,5室3厅4卫
42㎡,朝南,杨浦,沧州路180弄 1室1厅 南,4000,748,1室1厅1卫
92㎡,朝南,杨浦,建德国际公寓 2室1厅 南,7000,0,2室1厅1卫
124㎡,朝南,杨浦,整租·东方名城 3室2厅 南,10000,1130,3室2厅1卫
54㎡,朝南,杨浦,双辽支路70弄 2室0厅 南,6200,572,2室0厅1卫
26㎡,朝南,杨浦,控江四村 1室0厅 南,4200,662,1室0厅1卫
256㎡,朝南,杨浦,华润置地橡树湾 5室2厅 南,22000,0,5室2厅3卫
110㎡,朝南,杨浦,沪昌公寓 3室2厅 南,15000,225,3室2厅1卫
168㎡,朝东,杨浦,莱克大厦 1室0厅 东,19200,223,1室0厅0卫
115㎡,朝东,杨浦,莱克大厦 1室0厅 东,19200,223,1室0厅0卫
44㎡,朝南,杨浦,三湘未来海岸 2室1厅 南,7500,472,2室1厅1卫
32㎡,朝南,杨浦,鞍山四村第三小区 1室0厅 南,2800,173,1室0厅1卫
37㎡,朝南,杨浦,控江二村 1室1厅 南,2500,131,1室1厅1卫
90㎡,朝南,杨浦,宁阳福邸 2室2厅 南,4000,280,2室2厅1卫
142㎡,朝南,杨浦,合生江湾国际公寓 3室2厅 南,12000,0,3室2厅2卫
75㎡,朝南,杨浦,阳明新城 2室1厅 南,6800,641,2室1厅1卫
71㎡,朝南,杨浦,控江路1197弄 2室1厅 南,7200,61,2室1厅1卫
70㎡,朝南,杨浦,城市方园 2室1厅 南,4000,0,2室1厅1卫
36㎡,朝南,杨浦,控江四村 1室0厅 南,3200,662,1室0厅1卫
55㎡,朝南,杨浦,新凤城 1室1厅 南/西,6200,202,1室1厅1卫
32㎡,朝南,杨浦,殷行一村 1室0厅 南,4200,1107,1室0厅1卫
31㎡,朝南,杨浦,双辽新村 1室0厅 南,3800,479,1室0厅1卫
107㎡,朝南,杨浦,整租·宝地东花园 2室2厅 南,10500,518,2室2厅1卫
92㎡,朝南,杨浦,林绿家园 3室1厅 南/北,8500,156,3室1厅1卫
62㎡,朝南,杨浦,宁阳福邸 1室1厅 南,5800,280,1室1厅1卫
49㎡,朝南,杨浦,翔顺公寓 1室1厅 南,4600,936,1室1厅1卫
106㎡,朝南,杨浦,东方蓝海国际广场 2室1厅 南,11500,0,2室1厅1卫
63㎡,朝南,杨浦,市光二村 2室1厅 南,5800,708,2室1厅1卫
41㎡,朝南,杨浦,三门路358弄 1室1厅 南,3500,986,1室1厅1卫
38㎡,朝南,杨浦,安图新村 1室1厅 南,3800,566,1室1厅1卫
63㎡,朝南,杨浦,东方蓝海国际广场 1室1厅 南,7500,0,1室1厅1卫
40㎡,朝南,杨浦,林绿家园 1室1厅 南,5100,156,1室1厅1卫
190㎡,朝南,杨浦,仁恒怡庭 4室2厅 南,38000,665,4室2厅3卫
137㎡,朝南,杨浦,阳光城滨江悦 3室2厅 南,26000,0,3室2厅2卫
205㎡,朝南,杨浦,仁恒怡庭 5室2厅 南/北,30000,665,5室2厅4卫
125㎡,朝南,杨浦,星云苑 3室2厅 南,10000,943,3室2厅1卫
106㎡,朝南,杨浦,东方蓝海国际广场 2室1厅 南,14000,0,2室1厅1卫
134㎡,朝南,杨浦,整租·盛世豪园(二期) 3室2厅 南,16000,1086,3室2厅2卫
337㎡,朝南,杨浦,仁恒怡庭 5室2厅 南,45000,665,5室2厅5卫
135㎡,朝南,杨浦,皇朝新城 3室2厅 南,11000,930,3室2厅1卫
900㎡,朝南,杨浦,中建大公馆 5室3厅 南,55000,566,5室3厅5卫
338㎡,朝南,杨浦,中建大公馆 4室3厅 南,39500,566,4室3厅3卫
82㎡,朝东北,杨浦,整租·东方蓝海国际广场 2室1厅 东北,9000,0,2室1厅1卫
350㎡,朝南,杨浦,整租·祥生御江湾(公寓) 5室3厅 南,20000,1173,5室3厅6卫
47㎡,朝南,杨浦,友谊新村 2室1厅 南,5300,36,2室1厅1卫
107㎡,朝南,杨浦,东上海中心 1室1厅 南,14000,954,1室1厅1卫
110㎡,朝南,杨浦,崇业小区 4室1厅 南,11000,0,4室1厅1卫
127㎡,朝南,杨浦,星云苑 3室2厅 南/北,10500,943,3室2厅1卫
232㎡,朝南,杨浦,整租·银亿领墅 4室2厅 南,28000,821,4室2厅3卫
123㎡,朝东南,杨浦,皇朝新城 2室2厅 东南,9800,930,2室2厅2卫
36㎡,朝南,杨浦,控江二村107弄小区 1室1厅 南,3600,423,1室1厅1卫
94㎡,朝南,杨浦,春岚苑 2室2厅 南,11000,124,2室2厅1卫
263㎡,朝东南,杨浦,整租·仁恒怡庭 3室2厅 东南,32000,665,3室2厅3卫
195㎡,朝南,杨浦,仁恒怡庭 4室2厅 南,28000,665,4室2厅3卫
112㎡,朝南,杨浦,大运盛城 2室2厅 南,8500,1169,2室2厅2卫
95㎡,朝南,杨浦,合生高尔夫公寓 2室2厅 南,13000,656,2室2厅2卫
195㎡,朝向暂无,杨浦,仁恒怡庭 4室2厅,28000,665,4室2厅4卫
50㎡,朝北,杨浦,东方蓝海国际广场 1室1厅 北,6600,0,1室1厅1卫
399㎡,朝南,杨浦,整租·建发璟墅 4室2厅 南,50000,636,4室2厅4卫
155㎡,朝南,杨浦,万汇公寓 3室2厅 南/北,13000,793,3室2厅2卫
249㎡,朝南,杨浦,整租·尚浦名邸 4室2厅 南,28000,875,4室2厅3卫
54㎡,朝南,杨浦,榆林路650号 2室1厅 南,5300,750,2室1厅1卫
30㎡,朝南,杨浦,整租·控江六村 1室0厅 南,3200,657,1室0厅1卫
360㎡,朝南,杨浦,中建大公馆 4室2厅 南,40000,566,4室2厅4卫
333㎡,朝南,杨浦,九龙仓玺园 4室2厅 南,40000,1,4室2厅3卫
54㎡,朝南,杨浦,长海二村 2室1厅 南/北,5500,282,2室1厅1卫
47㎡,朝南,杨浦,辽源一村 2室0厅 南,5300,253,2室0厅1卫
